@relation bank-additional-train-m-weka.filters.unsupervised.instance.RemovePercentage-P60.698-V

@attribute age {'\'(29.666667-41.333333]\'','\'(-inf-29.666667]\'','\'(53-64.666667]\'','\'(41.333333-53]\'','\'(76.333333-inf)\'','\'(64.666667-76.333333]\''}
@attribute job=retired numeric
@attribute contact {cellular,telephone}
@attribute month {jun,may,jul,sep,aug,apr,nov,oct,mar,dec}
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {nonexistent,failure,success}
@attribute emp.var.rate numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute euribor3m numeric
@attribute nr.employed numeric
@attribute duration numeric
@attribute y {yes,no}

@data
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.045018,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.11776,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.344236,-0.914668,0.040077,no
'\'(41.333333-53]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.049959,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.039802,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.016195,no
'\'(41.333333-53]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.075213,no
'\'(29.666667-41.333333]\'',0,cellular,may,-4.972949,5.185905,success,-1.205908,0.511429,0.108628,-1.694953,-2.141797,0.090036,yes
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.090859,no
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.358657,-0.914668,0.029646,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.136701,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.716804,0.332822,0.040351,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.319432,-0.914668,0.075487,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.086742,no
'\'(53-64.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.028822,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.0549,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.079056,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.024705,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775641,0.836434,0.107055,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.087291,no
'\'(53-64.666667]\'',0,telephone,oct,0.201007,-0.351313,nonexistent,-0.118336,0.376795,0.021569,0.776795,0.397979,0.023332,yes
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.166621,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.076585,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.01098,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.033214,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775641,0.836434,0.091957,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.358657,-0.914668,0.035685,no
'\'(41.333333-53]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,0.292217,1.283927,-1.71745,-2.141797,0.109251,yes
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713919,0.332822,0.073291,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.035136,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.219599,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.058468,no
'\'(41.333333-53]\'',0,cellular,oct,0.201007,1.494426,failure,-2.229505,-1.982751,2.959816,-1.662073,-2.022342,0.080703,yes
'\'(53-64.666667]\'',0,telephone,mar,0.201007,-0.351313,nonexistent,-1.205908,-1.271608,-2.06785,-1.21214,-0.914668,0.044743,yes
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.771026,0.836434,0.315674,yes
'\'(29.666667-41.333333]\'',0,cellular,oct,0.201007,-0.351313,nonexistent,-2.229505,-1.982751,2.959816,-1.667265,-2.022342,0.023881,no
'\'(41.333333-53]\'',0,cellular,mar,0.201007,1.494426,failure,-1.205908,-0.363692,1.240397,-1.722641,-2.141797,0.099094,no
'\'(53-64.666667]\'',0,telephone,oct,0.201007,-0.351313,nonexistent,-2.229505,-1.982751,2.959816,-1.66265,-2.022342,0.051331,no
'\'(53-64.666667]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.051331,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.02443,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.040351,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.026077,no
'\'(41.333333-53]\'',0,telephone,apr,0.201007,-0.351313,nonexistent,-1.205908,0.292217,1.283927,-1.71745,-2.141797,0.174032,yes
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,3.340165,failure,-1.909631,-2.379748,1.9804,-1.580739,-1.225523,0.022783,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.067252,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.350004,-0.914668,0.172934,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.371347,-0.914668,0.002196,no
'\'(41.333333-53]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.362118,-1.225523,0.102114,yes
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.71738,0.836434,0.270107,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.509196,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.367886,-0.914668,0.036508,no
'\'(53-64.666667]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.115839,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.359811,-0.914668,0.103486,yes
'\'(53-64.666667]\'',0,telephone,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.600859,0.397979,0.001372,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713919,0.332822,0.071644,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.359811,-0.914668,0.027724,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713919,0.332822,0.11776,no
'\'(53-64.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.022783,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.306672,0.397979,0.026077,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.358657,-0.914668,0.039253,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.073017,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,1.494426,failure,-1.205908,-0.871158,-1.436671,-1.235791,-0.914668,0.330222,yes
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.307895,-0.914668,0.109525,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.03541,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712189,0.332822,0.062311,no
'\'(41.333333-53]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.769296,0.836434,0.198463,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.313664,-0.914668,0.10129,no
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.367886,-0.914668,0.032665,no
'\'(-inf-29.666667]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771026,0.836434,0.095251,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.098271,no
'\'(53-64.666667]\'',1,cellular,jul,0.201007,-0.351313,nonexistent,-1.909631,-1.91716,1.501575,-1.478062,-1.225523,0.084546,yes
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.004392,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.71738,0.836434,0.035136,no
'\'(41.333333-53]\'',0,telephone,may,-4.972949,1.494426,success,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.019764,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.313664,-0.914668,0.029371,no
'\'(53-64.666667]\'',1,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712189,0.332822,0.210815,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.025803,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.714496,0.332822,0.016744,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.021411,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.071919,no
'\'(29.666667-41.333333]\'',0,cellular,mar,0.201007,-0.351313,nonexistent,-1.205908,-0.363692,1.240397,-1.722064,-2.141797,0.026901,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.306672,0.397979,0.044743,no
'\'(-inf-29.666667]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.773334,0.836434,0.014823,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.020313,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.717957,0.836434,0.070546,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.306672,0.397979,0.071095,no
'\'(-inf-29.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.017568,no
'\'(53-64.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.020038,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.144112,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.057645,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.225913,yes
'\'(29.666667-41.333333]\'',0,telephone,sep,0.201007,-0.351313,nonexistent,-2.229505,-2.072507,2.328637,-1.644191,-2.022342,0.028273,no
'\'(41.333333-53]\'',1,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.007137,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.367886,-0.914668,0.018117,no
'\'(53-64.666667]\'',0,cellular,nov,-4.98337,1.494426,success,-0.758084,2.049362,-2.241969,-1.491906,-2.754004,0.095251,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.026352,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.015372,no
'\'(53-64.666667]\'',0,cellular,dec,0.201007,-0.351313,nonexistent,-1.973606,-1.495997,1.632164,-1.681686,-1.940895,0.107329,yes
'\'(-inf-29.666667]\'',0,cellular,aug,0.201007,1.494426,failure,-1.141933,0.772066,0.47863,-1.570933,-2.37392,0.062037,no
'\'(53-64.666667]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.362118,-1.225523,0.295361,yes
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.358657,-0.914668,0.045292,yes
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.050233,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.00247,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713919,0.332822,0.229756,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.71738,0.836434,0.127368,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.77218,0.836434,0.020038,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.32347,-0.914668,0.074389,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.025528,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.020038,no
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.128466,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.020313,no
'\'(41.333333-53]\'',1,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.214109,no
'\'(29.666667-41.333333]\'',0,cellular,oct,-4.98858,3.340165,success,-0.758084,1.762834,-1.959026,-1.525363,-2.754004,0.069174,yes
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.716804,0.836434,0.070821,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.054076,no
'\'(53-64.666667]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.775641,0.836434,0.104584,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.004117,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.057645,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.776218,0.836434,0.022509,no
'\'(41.333333-53]\'',0,cellular,apr,0.201007,1.494426,failure,-1.205908,-0.871158,-1.436671,-1.275592,-0.914668,0.07933,no
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.319432,-0.914668,0.1507,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.050233,no
'\'(41.333333-53]\'',0,cellular,jul,-4.972949,1.494426,success,-1.141933,1.096569,0.043334,-1.573817,-2.37392,0.038155,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.096624,no
'\'(64.666667-76.333333]\'',0,cellular,sep,0.201007,-0.351313,nonexistent,-0.758084,1.068951,0.652748,-1.581893,-2.754004,0.072193,no
'\'(-inf-29.666667]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.275592,-0.914668,0.021136,no
'\'(53-64.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.033763,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.041175,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.009333,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.043645,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,-1.909631,-2.379748,1.9804,-1.579586,-1.225523,0.21658,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.178424,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.711612,0.332822,0.037057,no
'\'(53-64.666667]\'',1,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.022783,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.020587,no
'\'(29.666667-41.333333]\'',0,cellular,nov,-4.967738,3.340165,success,-2.229505,-1.606466,2.263342,-1.677071,-2.022342,0.04639,yes
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.041175,no
'\'(53-64.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,-1.909631,-2.379748,1.9804,-1.592276,-1.225523,0.036508,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.060115,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,1.494426,failure,-1.205908,-0.871158,-1.436671,-1.275592,-0.914668,0.064233,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.77218,0.836434,0.008784,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.716804,0.332822,0.062037,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.319432,-0.914668,0.045018,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.339621,-0.914668,0.095251,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,1.494426,failure,-2.229505,-1.606466,2.263342,-1.677071,-2.022342,0.028548,no
'\'(29.666667-41.333333]\'',0,telephone,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.013999,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.350004,-0.914668,0.086193,yes
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.081801,no
'\'(-inf-29.666667]\'',0,cellular,oct,0.201007,-0.351313,nonexistent,-2.229505,-1.982751,2.959816,-1.66265,-2.022342,0.090036,yes
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.060664,no
'\'(29.666667-41.333333]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.062037,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.275048,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.714496,0.332822,0.028822,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,-1.141933,0.820396,0.152158,-1.64996,-2.37392,0.078507,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.371347,-0.914668,0.063135,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712189,0.332822,0.007137,no
'\'(29.666667-41.333333]\'',0,cellular,mar,0.201007,1.494426,failure,-1.205908,-0.363692,1.240397,-1.711104,-2.141797,0.038704,yes
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.15866,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.026077,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.041724,no
'\'(-inf-29.666667]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.773334,0.836434,0.124348,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.064233,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.044469,no
'\'(41.333333-53]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.362118,-1.225523,0.041449,yes
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.011803,no
'\'(53-64.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.041998,no
'\'(41.333333-53]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.281361,-0.914668,0.04392,yes
